restaurant_visits,restaurant_spend_usd,bar_lounge_visits,spa_treatments_count,spa_spend_usd,gym_checkins_count,pool_beach_visits_count,activity_bookings_count,kids_club_sessions,tour_bookings_count,business_center_hours,concierge_requests_count,transport_requests_count,laundry_requests_count,service_complaint_count,total_dining_spend,total_wellness_usage,total_business_services,family_activity_score,guest_cluster
6,601.56,1,9,1999.85,2,5,0,0,3,0.0,4,3,2,0,785.49,16,9.0,3,2
1,110.35,0,0,0.0,1,0,0,0,1,0.0,1,3,0,0,110.35,1,4.0,1,4
10,634.33,0,2,149.58,1,8,3,5,2,0.0,3,1,0,0,708.46,11,4.0,10,1
8,920.82,0,4,872.7,1,2,0,0,1,0.0,0,1,2,0,976.1,7,3.0,1,2
2,126.65,4,0,0.0,3,0,0,0,1,3.0,4,2,1,0,275.58000000000004,3,10.0,1,3
0,0.0,2,0,0.0,0,0,1,0,1,0.0,2,1,1,1,0.0,0,4.0,2,4
3,227.68,1,7,1018.66,9,3,1,0,0,0.0,1,1,0,0,368.02,19,2.0,1,2
0,0.0,1,0,0.0,0,0,0,0,1,0.0,1,1,0,0,0.0,0,2.0,1,4
5,210.2,0,2,476.77,2,2,1,0,0,0.0,2,1,1,0,508.78999999999996,6,4.0,1,2
9,482.1,3,7,849.61,2,0,3,0,0,0.6,1,0,1,0,585.74,9,2.6,3,2
11,629.39,4,0,0.0,0,0,1,0,1,0.0,3,1,0,0,698.87,0,4.0,2,0
7,735.22,1,3,489.03,0,1,3,1,0,0.0,1,0,1,0,820.79,4,2.0,4,0
5,257.38,2,1,156.19,2,3,4,0,4,0.0,4,2,0,1,326.67,6,6.0,8,5
1,72.48,2,0,0.0,0,0,0,0,0,2.5,0,3,1,0,397.99,0,6.5,0,3
1,75.87,2,0,0.0,1,0,3,0,0,0.0,7,3,0,0,75.87,1,10.0,3,3
0,0.0,1,0,0.0,0,2,1,0,1,0.0,0,1,0,0,0.0,2,1.0,2,4
1,55.08,0,0,0.0,0,0,1,0,0,0.0,2,0,0,1,85.05,0,2.0,1,4
2,200.54,1,10,1008.23,1,2,1,0,0,0.0,1,0,1,0,200.54,13,2.0,1,2
5,348.32,1,0,0.0,1,1,6,4,2,0.0,1,1,1,0,404.42,2,3.0,12,1
4,317.3,0,0,0.0,3,0,1,0,1,0.0,7,4,0,0,412.61,3,11.0,2,5
0,0.0,0,0,0.0,1,1,1,0,0,0.0,1,0,1,0,108.45,2,2.0,1,4
0,0.0,2,0,0.0,1,0,0,0,0,0.7,1,2,1,0,80.4,1,4.7,0,4
9,393.35,4,1,104.33,1,0,0,0,0,0.0,3,2,0,0,677.0,2,5.0,0,0
4,459.53,3,1,214.62,1,0,1,0,0,0.0,2,1,0,0,640.5799999999999,2,3.0,1,0
1,99.92,3,0,0.0,1,0,0,0,2,3.2,4,2,4,1,205.9,1,13.2,2,3
8,904.04,1,6,1002.12,1,0,0,0,2,0.0,0,0,1,0,989.0999999999999,7,1.0,2,2
0,0.0,1,0,0.0,0,0,0,0,1,3.9,4,5,4,1,56.41,0,16.9,1,3
3,182.7,2,2,360.84,0,0,1,0,1,0.0,2,2,0,0,243.02999999999997,2,4.0,2,4
3,192.52,1,0,0.0,0,0,0,0,0,7.5,3,3,0,0,334.06,0,13.5,0,3
4,266.21,3,2,230.91,1,1,0,0,0,0.0,3,0,0,0,365.01,4,3.0,0,0
8,607.24,2,2,255.94,4,4,2,0,0,0.8,1,2,0,0,607.24,10,3.8,2,2
7,400.98,0,1,238.09,1,1,0,0,2,0.0,0,1,0,0,400.98,3,1.0,2,0
3,169.42,3,0,0.0,0,0,0,0,0,3.1,3,1,2,0,372.5,0,9.1,0,3
3,141.29,1,0,0.0,2,1,4,0,5,0.0,3,2,0,0,141.29,3,5.0,9,5
3,240.77,0,2,272.87,0,3,3,2,0,0.0,6,1,0,1,356.65,5,7.0,5,1
10,405.13,0,0,0.0,0,1,3,0,0,0.0,0,0,1,0,405.13,1,1.0,3,0
1,72.53,0,0,0.0,1,0,0,0,1,5.4,3,1,0,0,255.68,1,9.4,1,3
2,174.76,0,0,0.0,1,0,3,0,3,0.0,5,1,2,0,239.35,1,8.0,6,5
8,585.66,2,1,113.55,1,3,5,0,0,0.0,0,1,1,0,834.5,5,2.0,5,0
11,1081.02,1,0,0.0,2,4,1,0,2,0.0,2,0,0,0,1221.18,6,2.0,3,0
2,158.42,1,5,442.92,4,2,2,0,1,0.0,1,1,2,0,265.33,11,4.0,3,2
5,587.82,2,2,506.3,1,3,2,0,2,0.9,1,0,2,0,774.6400000000001,6,3.9,4,0
6,455.86,2,2,430.16,4,0,2,0,0,2.1,0,2,2,0,455.86,6,6.1,2,2
2,63.1,2,0,0.0,0,0,0,0,1,3.5,6,2,2,0,332.08000000000004,0,13.5,1,3
6,394.69,3,0,0.0,1,0,0,0,0,0.0,2,3,1,0,484.11,1,6.0,0,0
3,157.18,1,0,0.0,0,3,1,0,0,0.0,5,1,2,0,157.18,3,8.0,1,3
3,123.8,3,0,0.0,0,0,8,0,5,0.0,3,0,1,0,182.97,0,4.0,13,5
5,541.52,2,3,749.79,2,4,3,0,2,0.0,2,2,0,0,718.8199999999999,9,4.0,5,2
2,181.81,1,0,0.0,1,0,0,0,1,3.0,1,1,3,0,298.08,1,8.0,1,3
0,0.0,0,0,0.0,0,0,1,0,0,0.0,1,0,0,1,0.0,0,1.0,1,4
4,301.78,1,0,0.0,0,4,2,1,3,0.0,3,0,1,0,301.78,4,4.0,6,1
4,282.97,0,0,0.0,1,1,2,5,1,0.0,1,1,0,1,438.39,2,2.0,8,1
4,233.84,1,0,0.0,0,1,0,0,0,2.0,5,1,4,0,233.84,1,12.0,0,3
7,832.5,1,0,0.0,0,3,5,0,0,0.0,0,0,1,0,987.74,3,1.0,5,0
5,620.33,2,0,0.0,1,1,2,1,5,0.0,5,6,0,1,620.33,2,11.0,8,5
1,107.87,0,0,0.0,0,1,0,0,0,0.0,1,1,0,0,107.87,1,2.0,0,4
4,223.16,0,0,0.0,2,4,2,3,3,0.0,4,1,0,0,291.07,6,5.0,8,1
1,48.12,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1,48.12,0,1.0,0,4
2,149.25,1,0,0.0,0,0,0,0,0,2.4,2,3,2,0,273.24,0,9.4,0,3
1,72.75,1,0,0.0,1,0,0,0,0,0.1,2,2,3,1,272.09000000000003,1,7.1,0,3
2,145.41,2,0,0.0,0,9,3,1,3,3.9,3,0,2,0,325.43,9,8.9,7,1
3,214.04,0,0,0.0,0,2,5,6,2,0.0,2,2,0,1,214.04,2,4.0,13,1
3,360.83,0,0,0.0,0,6,1,0,1,0.0,1,0,0,0,488.03999999999996,6,1.0,2,1
2,187.99,0,5,1122.08,3,3,0,0,1,0.0,2,2,0,0,405.25,11,4.0,1,2
1,71.01,1,0,0.0,1,0,0,0,0,4.5,4,1,2,0,173.32,1,11.5,0,3
5,321.56,1,0,0.0,1,0,0,0,1,0.0,1,0,3,0,431.39,1,4.0,1,0
0,0.0,1,0,0.0,0,0,1,0,0,0.0,1,0,0,0,96.76,0,1.0,1,4
4,302.67,0,0,0.0,0,0,0,0,0,4.6,1,2,2,0,390.08000000000004,0,9.6,0,3
4,96.01,0,0,0.0,1,0,1,9,1,0.0,0,1,0,0,218.47,1,1.0,11,1
2,119.4,1,0,0.0,0,0,0,0,0,3.5,3,0,4,0,193.82,0,10.5,0,3
3,280.89,0,4,787.69,3,1,0,0,0,0.0,1,0,1,0,370.84,8,2.0,0,2
11,607.97,4,0,0.0,0,3,0,0,2,0.0,1,1,0,0,607.97,3,2.0,2,0
2,204.89,2,5,841.48,0,2,3,0,4,0.0,0,1,1,0,405.12,7,2.0,7,2
4,386.33,1,0,0.0,1,0,0,0,0,1.8,5,1,1,1,386.33,1,8.8,0,3
4,401.1,1,4,716.9,3,3,1,0,0,0.0,1,0,0,1,539.88,10,1.0,1,2
3,183.96,1,0,0.0,0,2,6,6,4,3.8,0,1,0,0,183.96,2,4.8,16,1
5,536.62,0,2,415.14,4,0,2,0,1,0.0,0,0,0,0,663.52,6,0.0,3,2
1,46.93,1,0,0.0,1,0,1,0,0,0.0,0,0,2,0,46.93,1,2.0,1,4
7,681.54,2,4,551.73,1,1,3,0,1,0.0,1,0,0,0,756.88,6,1.0,4,2
11,944.62,0,6,652.88,1,2,1,0,0,0.0,3,0,1,0,1101.76,9,4.0,1,2
0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,2,0,0,82.3,0,2.0,0,4
5,563.55,0,9,1842.54,1,6,2,0,0,0.0,4,0,1,0,622.39,16,5.0,2,2
0,0.0,2,0,0.0,0,0,1,0,0,0.0,1,1,0,0,79.37,0,2.0,1,4
6,387.54,0,2,233.85,0,1,4,4,2,0.0,3,1,1,0,447.22,3,5.0,10,1
3,301.12,0,2,411.72,3,0,3,0,2,0.0,2,0,0,0,772.71,5,2.0,5,2
0,0.0,1,0,0.0,0,0,1,0,0,0.0,1,0,0,2,0.0,0,1.0,1,4
1,113.63,1,5,415.55,1,0,2,0,1,0.0,2,0,0,0,183.26,6,2.0,3,2
7,898.22,1,0,0.0,2,7,1,6,2,0.0,2,2,0,1,898.22,9,4.0,9,1
1,124.92,0,5,1178.38,1,2,3,0,2,0.0,3,0,0,0,210.66,8,3.0,5,2
3,139.55,2,4,393.36,4,1,2,0,1,0.0,1,0,1,0,410.65000000000003,9,2.0,3,2
2,135.87,1,0,0.0,0,3,4,0,1,0.0,2,0,1,1,135.87,3,3.0,5,4
8,399.37,0,1,111.5,0,2,4,2,2,0.0,1,1,0,0,518.48,3,2.0,8,1
5,422.78,5,0,0.0,1,0,2,0,1,0.0,4,2,0,0,422.78,1,6.0,3,0
7,464.67,2,0,0.0,0,0,2,0,1,0.0,1,1,0,0,552.32,0,2.0,3,0
4,187.45,0,1,89.13,4,2,1,0,0,0.0,2,1,0,0,276.73,7,3.0,1,2
8,782.28,2,0,0.0,0,0,0,0,0,0.0,4,0,2,0,782.28,0,6.0,0,0
7,571.11,4,5,825.46,0,2,3,0,2,0.0,2,1,0,0,677.41,7,3.0,5,2
3,298.04,4,1,247.69,0,2,2,1,3,0.0,3,1,1,0,298.04,3,5.0,6,5
2,161.83,0,3,490.0,3,3,2,0,0,0.0,1,0,0,0,205.81,9,1.0,2,2
3,215.91,1,0,0.0,0,8,3,2,2,0.0,0,1,0,0,298.28,8,1.0,7,1
0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1,61.53,0,1.0,0,4
1,72.35,2,1,203.02,2,1,4,0,4,0.0,2,1,2,0,72.35,4,5.0,8,5
5,376.8,2,0,0.0,0,0,1,0,0,0.0,1,1,1,1,596.88,0,3.0,1,0
4,219.46,1,1,79.19,2,2,1,0,0,0.0,3,0,0,0,267.15,5,3.0,1,4
1,40.59,4,0,0.0,0,0,0,0,0,1.7,4,1,2,0,196.69,0,8.7,0,3
6,487.92,7,2,402.15,1,1,1,0,1,0.0,0,0,0,0,806.35,4,0.0,2,0
3,302.11,3,5,1036.41,2,4,2,0,0,0.0,3,1,0,0,679.61,11,4.0,2,2
3,345.53,1,0,0.0,1,5,1,0,3,0.0,3,1,1,2,408.73999999999995,6,5.0,4,5
6,343.84,1,4,335.28,2,0,5,0,2,0.0,4,0,3,0,598.52,6,7.0,7,5
1,106.91,4,1,222.13,5,1,6,2,3,0.0,3,0,0,1,106.91,7,3.0,11,5
1,125.05,2,0,0.0,0,0,0,0,1,1.2,2,2,1,0,201.16,0,6.2,1,3
4,284.98,0,0,0.0,2,3,4,0,3,0.0,6,2,0,0,284.98,5,8.0,7,5
1,63.61,0,0,0.0,0,0,0,0,1,3.1,2,1,2,0,163.78,0,8.1,1,3
2,136.33,0,6,498.18,6,7,0,0,1,0.0,0,2,0,0,304.44000000000005,19,2.0,1,2
0,0.0,1,0,0.0,2,4,3,0,0,0.0,4,0,0,0,0.0,6,4.0,3,4
3,292.2,0,3,602.47,2,0,2,0,0,0.0,0,1,0,0,463.46,5,1.0,2,2
9,1107.0,0,0,0.0,0,4,3,3,2,3.7,4,1,0,0,1275.32,4,8.7,8,1
5,159.55,2,0,0.0,2,3,2,1,1,0.0,2,1,1,1,159.55,5,4.0,4,4
3,256.32,1,1,151.34,2,1,6,0,4,0.0,5,0,1,1,388.27,4,6.0,10,5
4,126.13,1,9,1238.5,0,4,1,0,1,0.0,3,1,2,0,264.51,13,6.0,2,2
3,351.54,1,3,700.17,2,7,3,0,2,0.0,2,0,0,0,424.26,12,2.0,5,2
2,139.69,0,0,0.0,1,0,0,0,1,4.2,1,2,2,0,229.72,1,9.2,1,3
4,306.7,0,1,137.94,2,2,1,0,3,0.0,3,0,0,0,510.46,5,3.0,4,5
3,182.5,0,0,0.0,0,5,5,6,2,0.0,1,0,3,1,232.75,5,4.0,13,1
6,615.75,0,0,0.0,1,3,5,2,0,0.0,2,0,0,0,615.75,4,2.0,7,1
3,113.35,1,0,0.0,0,1,5,0,4,0.0,3,3,1,0,179.03,1,7.0,9,5
1,105.01,0,0,0.0,2,1,4,0,7,0.0,5,1,1,2,299.74,3,7.0,11,5
6,461.59,0,0,0.0,0,3,2,3,0,0.0,1,0,1,0,572.75,3,2.0,5,1
8,484.99,8,0,0.0,0,2,1,0,0,0.0,2,2,1,0,742.3299999999999,2,5.0,1,0
4,216.96,5,1,213.22,1,2,0,0,1,0.0,1,1,0,1,216.96,4,2.0,1,4
1,74.33,1,0,0.0,2,0,3,0,0,5.6,4,4,0,0,238.85000000000002,2,13.6,3,3
8,786.58,2,0,0.0,1,1,1,0,3,0.0,4,0,0,0,786.58,2,4.0,4,0
3,260.83,1,0,0.0,1,1,5,0,4,0.0,4,2,0,0,260.83,2,6.0,9,5
4,391.82,0,0,0.0,2,1,0,0,6,0.0,4,0,0,0,391.82,3,4.0,6,5
0,0.0,0,3,280.38,4,2,1,0,0,0.0,2,0,1,0,0.0,9,3.0,1,2
1,73.76,0,1,181.35,1,1,0,0,0,2.1,1,3,3,0,73.76,3,9.1,0,3
5,391.89,1,0,0.0,5,5,3,0,0,0.0,4,0,1,0,604.66,10,5.0,3,2
0,0.0,0,0,0.0,0,0,1,0,1,0.0,0,1,0,0,0.0,0,1.0,2,4
1,62.49,1,0,0.0,0,0,0,0,3,0.0,1,0,0,0,62.49,0,1.0,3,4
3,264.65,2,0,0.0,2,0,2,0,5,0.0,2,2,0,1,478.08,2,4.0,7,5
3,243.44,0,0,0.0,1,3,1,0,1,0.0,3,0,1,1,243.44,4,4.0,2,4
2,124.52,1,0,0.0,0,0,1,0,0,4.1,3,1,1,2,564.1,0,9.1,1,3
0,0.0,1,0,0.0,0,0,0,0,1,1.0,3,4,2,1,50.19,0,10.0,1,3
6,503.1,0,0,0.0,1,4,3,4,1,0.0,2,0,0,0,503.1,5,2.0,8,1
2,271.84,0,0,0.0,0,8,1,0,2,0.0,1,0,0,0,374.93999999999994,8,1.0,3,1
1,46.2,1,0,0.0,0,0,0,0,0,3.2,0,0,2,0,267.54,0,5.2,0,4
1,84.8,0,0,0.0,0,0,1,0,0,0.0,0,0,0,3,84.8,0,0.0,1,4
1,63.22,1,1,73.15,2,0,0,0,0,1.4,5,3,4,1,179.65,3,13.4,0,3
1,89.24,1,5,572.46,3,3,1,0,1,0.0,1,0,1,0,89.24,11,2.0,2,2
5,155.23,1,1,91.26,1,5,3,4,1,0.0,2,1,0,1,155.23,7,3.0,8,1
1,76.67,1,1,214.82,2,1,1,0,1,3.2,0,4,2,2,147.56,4,9.2,2,3
1,55.65,0,0,0.0,0,0,1,0,2,2.5,2,0,0,1,55.65,0,4.5,3,4
7,699.58,3,3,724.96,2,5,1,0,0,0.0,1,0,1,0,780.75,10,2.0,1,2
0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,4
1,72.86,0,0,0.0,0,0,0,0,2,0.0,0,0,0,0,157.01999999999998,0,0.0,2,4
2,171.27,1,0,0.0,0,3,2,0,2,0.0,6,3,2,0,270.1,3,11.0,4,5
0,0.0,0,0,0.0,0,0,1,0,0,0.5,1,0,1,1,50.19,0,2.5,1,4
4,383.17,0,0,0.0,0,4,2,1,0,0.0,1,0,0,0,488.66,4,1.0,3,1
7,282.31,0,0,0.0,0,5,4,0,2,2.9,0,0,0,0,511.03999999999996,5,2.9,6,1
12,1027.04,4,1,191.02,0,0,0,0,0,0.0,0,0,2,1,1185.87,1,2.0,0,0
2,210.66,1,0,0.0,0,4,3,0,1,0.0,4,0,1,0,284.0,4,5.0,4,5
7,401.68,0,0,0.0,1,4,2,0,1,0.0,2,0,0,0,463.54,5,2.0,3,0
5,389.91,0,6,609.89,7,0,1,0,0,0.0,0,1,0,0,558.79,13,1.0,1,2
2,161.5,2,2,294.82,1,3,4,0,1,0.0,1,0,2,0,229.69,6,3.0,5,2
3,373.38,0,3,553.68,2,2,1,0,0,0.0,1,0,0,0,494.76,7,1.0,1,2
3,284.65,3,0,0.0,1,0,0,0,0,0.0,2,0,0,1,485.54999999999995,1,2.0,0,4
4,465.03,0,2,326.92,3,2,0,0,0,0.0,0,1,2,0,525.12,7,3.0,0,2
1,124.19,1,0,0.0,0,0,2,0,1,0.0,1,0,0,0,124.19,0,1.0,3,4
1,47.96,1,0,0.0,0,0,0,0,1,0.0,2,0,0,1,47.96,0,2.0,1,4
1,81.74,2,0,0.0,2,0,0,0,1,4.2,3,2,0,2,168.39999999999998,2,9.2,1,3
2,112.73,0,0,0.0,0,0,1,0,2,0.0,2,0,0,1,112.73,0,2.0,3,4
4,248.34,0,0,0.0,0,1,2,0,0,0.0,0,1,0,0,308.5,1,1.0,2,4
0,0.0,2,1,227.75,0,1,0,0,0,0.0,0,0,0,0,79.28,2,0.0,0,4
1,51.39,1,0,0.0,1,0,0,0,1,0.0,0,0,0,0,51.39,1,0.0,1,4
0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0.0,1,4
7,504.8,1,4,571.85,1,0,1,0,2,0.0,1,1,1,0,882.4300000000001,5,3.0,3,0
6,397.53,0,9,1234.57,3,1,0,0,1,0.0,0,0,1,0,633.05,13,1.0,1,2
2,119.37,3,0,0.0,1,1,0,0,1,0.0,0,1,0,1,330.09000000000003,2,1.0,1,4
7,214.49,1,3,347.45,0,0,0,0,0,0.0,1,4,1,0,530.38,3,6.0,0,0
5,515.66,0,0,0.0,1,3,3,3,2,0.0,2,1,0,0,515.66,4,3.0,8,1
1,97.94,3,0,0.0,2,0,0,0,1,5.0,3,3,1,0,297.06,2,12.0,1,3
3,155.93,0,0,0.0,0,0,1,5,0,0.0,1,3,1,0,155.93,0,5.0,6,1
0,0.0,0,0,0.0,2,0,0,0,1,4.1,5,1,1,0,161.09,2,11.1,1,3
0,0.0,0,0,0.0,1,0,0,0,1,0.0,1,2,0,0,72.66,1,3.0,1,4
4,276.72,3,3,346.2,1,1,3,0,0,0.0,1,0,0,0,394.45000000000005,5,1.0,3,0
3,251.02,3,1,144.03,5,1,2,0,1,0.0,5,0,2,0,499.0,7,7.0,3,5
3,173.6,4,0,0.0,1,0,0,0,0,0.0,3,0,0,0,312.72,1,3.0,0,4
7,747.05,0,2,467.16,4,3,1,0,0,3.5,0,0,1,0,1001.56,9,4.5,1,2
0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,2,80.58,0,2.0,0,4
5,366.53,1,3,490.98,2,2,1,0,1,0.0,3,1,0,0,661.0999999999999,7,4.0,2,2
0,0.0,0,1,137.96,0,0,2,0,0,0.0,0,0,0,1,0.0,1,0.0,2,4
1,85.54,1,0,0.0,1,0,0,0,0,2.6,1,3,1,0,322.2,1,7.6,0,3
6,392.28,4,3,639.06,0,6,0,0,1,0.0,2,0,0,0,392.28,9,2.0,1,2
5,311.82,0,0,0.0,1,7,6,5,1,0.0,1,1,0,0,415.43,8,2.0,12,1
2,186.31,2,0,0.0,4,2,4,0,1,0.0,1,0,0,0,293.63,6,1.0,5,5
2,154.72,2,0,0.0,2,4,0,0,2,0.0,3,0,1,0,211.22,6,4.0,2,4
7,388.71,1,0,0.0,1,0,3,0,1,0.0,2,0,1,0,388.71,1,3.0,4,0
4,198.3,0,0,0.0,0,1,3,7,3,0.0,1,0,0,0,392.0,1,1.0,13,1
6,375.1,4,0,0.0,0,0,1,0,1,0.0,0,1,0,1,581.72,0,1.0,2,0
7,387.18,7,0,0.0,1,0,0,0,2,0.0,2,0,1,0,647.99,1,3.0,2,0
5,601.9,0,2,361.94,4,4,1,0,1,0.0,0,1,0,0,670.5799999999999,10,1.0,2,2
6,241.46,2,0,0.0,3,0,1,0,0,0.0,2,1,1,0,642.21,3,4.0,1,0
1,56.54,0,0,0.0,0,0,1,0,0,0.0,2,0,0,0,56.54,0,2.0,1,4
1,69.13,1,0,0.0,0,0,0,0,1,2.4,0,3,1,1,117.6,0,6.4,1,3
0,0.0,1,0,0.0,1,0,0,0,0,3.7,2,1,2,0,388.96,1,8.7,0,3
1,87.43,1,0,0.0,0,0,1,0,0,5.0,2,0,0,1,87.43,0,7.0,1,3
3,205.7,6,0,0.0,0,0,1,0,0,0.0,1,1,1,1,446.03999999999996,0,3.0,1,0
3,232.91,4,2,199.59,0,1,0,0,1,3.3,5,1,0,0,296.89,3,9.3,1,3
4,61.17,1,0,0.0,3,0,7,0,3,0.0,1,2,0,0,122.58,3,3.0,10,5
0,0.0,1,0,0.0,1,0,1,0,0,0.1,3,4,3,0,182.21,1,10.1,1,3
2,82.05,0,0,0.0,1,0,0,0,0,0.0,0,1,0,2,82.05,1,1.0,0,4
8,657.75,2,0,0.0,1,1,2,0,3,0.0,2,1,1,0,729.45,2,4.0,5,0
0,0.0,1,0,0.0,2,3,3,0,2,0.0,0,2,0,0,59.54,5,2.0,5,4
1,111.66,3,1,202.66,0,2,3,0,0,0.0,6,5,1,0,164.06,3,12.0,3,3
2,145.08,0,4,337.67,4,1,1,0,2,5.8,1,1,2,0,211.63,9,9.8,3,2
4,237.94,1,6,335.37,4,5,1,0,1,0.0,2,0,1,0,408.89,15,3.0,2,2
3,84.86,0,0,0.0,2,0,0,0,0,1.9,0,1,2,1,158.23000000000002,2,4.9,0,4
4,134.28,0,0,0.0,0,1,1,0,0,0.0,6,1,0,0,134.28,1,7.0,1,4
0,0.0,2,0,0.0,0,1,0,0,0,2.0,0,0,1,1,58.88,1,3.0,0,4
5,319.54,6,0,0.0,0,0,0,0,0,1.3,4,1,0,0,319.54,0,6.3,0,0
0,0.0,1,0,0.0,1,0,1,0,0,0.0,0,0,0,1,0.0,1,0.0,1,4
3,170.3,5,0,0.0,3,2,3,0,2,0.0,4,1,0,0,170.3,5,5.0,5,5
4,192.03,1,1,149.81,1,0,2,0,4,4.7,5,2,0,0,192.03,2,11.7,6,5
6,525.84,1,3,669.28,3,0,1,0,0,1.9,1,0,1,0,624.4000000000001,6,3.9,1,2
2,119.6,0,0,0.0,0,2,3,3,2,0.0,2,1,0,0,165.41,2,3.0,8,1
2,68.07,3,0,0.0,3,1,5,0,2,0.0,4,0,0,0,137.70999999999998,4,4.0,7,5
4,437.02,0,4,896.0,3,0,0,0,1,2.6,1,1,0,0,567.8199999999999,7,4.6,1,2
3,252.61,0,0,0.0,0,0,1,0,0,4.8,4,1,1,1,252.61,0,10.8,1,3
4,254.87,3,1,126.41,2,4,3,0,5,0.0,3,0,1,0,254.87,7,4.0,8,5
5,163.12,3,1,144.32,0,0,6,0,8,0.0,3,3,1,0,163.12,1,7.0,14,5
8,463.23,1,1,199.17,0,2,2,0,1,2.4,3,2,1,0,463.23,3,8.4,3,0
1,86.06,1,0,0.0,1,0,0,0,0,3.8,2,2,1,0,86.06,1,8.8,0,3
5,547.9,0,8,1672.32,5,2,2,0,0,0.0,2,1,1,0,799.0,15,4.0,2,2
0,0.0,0,0,0.0,2,4,10,0,7,0.0,5,2,1,0,0.0,6,8.0,17,5
0,0.0,1,0,0.0,2,0,0,0,0,2.1,5,0,2,0,69.55,2,9.1,0,3
2,167.11,3,4,572.64,4,5,1,0,1,0.0,1,1,2,1,167.11,13,4.0,2,2
4,428.19,5,1,188.03,1,3,0,0,0,0.0,1,3,0,0,595.95,5,4.0,0,0
0,0.0,1,0,0.0,0,1,0,0,0,2.8,0,1,0,0,73.06,1,3.8,0,4
1,62.6,2,0,0.0,0,1,4,0,3,0.0,1,2,3,0,62.6,1,6.0,7,5
2,132.78,4,1,92.65,2,1,1,0,0,0.0,2,2,0,1,132.78,4,4.0,1,4
2,142.24,0,1,105.68,5,5,1,0,0,0.0,0,2,0,0,314.1,11,2.0,1,2
7,457.5,3,0,0.0,0,2,0,0,0,0.0,1,0,0,0,567.51,2,1.0,0,0
0,0.0,1,0,0.0,0,0,0,0,0,4.2,2,2,3,0,51.99,0,11.2,0,3
12,719.93,0,0,0.0,0,1,2,0,1,0.0,2,2,0,0,776.8,1,4.0,3,0
11,467.34,3,1,188.47,0,1,0,0,2,0.0,3,1,1,0,689.76,2,5.0,2,0
3,223.36,0,0,0.0,0,2,1,5,0,0.0,1,0,0,1,299.46000000000004,2,1.0,6,1
1,139.42,0,9,1588.6,1,1,2,0,1,0.0,2,1,0,0,275.54999999999995,11,3.0,3,2
3,227.14,4,2,333.29,0,4,3,0,1,0.0,3,3,0,2,227.14,6,6.0,4,5
1,26.16,0,0,0.0,0,0,1,0,0,0.0,1,0,0,0,26.16,0,1.0,1,4
6,536.85,5,0,0.0,0,1,1,0,1,0.0,1,2,1,0,720.1600000000001,1,4.0,2,0
5,307.39,0,0,0.0,1,4,1,3,2,5.0,3,0,0,0,390.04999999999995,5,8.0,6,1
7,693.85,0,0,0.0,0,0,3,0,3,0.0,4,1,0,0,693.85,0,5.0,6,0
0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,2,1,1,0.0,0,3.0,1,4
4,281.95,1,0,0.0,1,1,3,2,0,0.0,3,1,0,0,350.15999999999997,2,4.0,5,1
7,516.21,3,1,96.03,1,0,1,0,4,0.0,0,3,0,0,516.21,2,3.0,5,0
4,115.29,1,7,359.41,1,3,5,0,1,0.0,0,1,1,0,352.66,11,2.0,6,2
1,108.44,1,0,0.0,0,1,0,0,2,0.0,0,0,0,1,108.44,1,0.0,2,4
1,37.55,0,0,0.0,0,0,0,0,1,0.0,0,0,0,1,37.55,0,0.0,1,4
1,82.34,0,0,0.0,0,0,0,0,1,0.0,0,1,0,1,139.72,0,1.0,1,4
0,0.0,1,0,0.0,1,1,2,0,0,0.0,0,0,0,0,0.0,2,0.0,2,4
6,504.74,0,0,0.0,1,0,2,4,5,0.0,0,2,0,0,578.31,1,2.0,11,1
4,331.8,2,0,0.0,2,1,0,0,1,0.0,4,5,0,0,419.61,3,9.0,1,3
1,52.63,0,0,0.0,1,0,1,0,0,0.0,0,0,0,0,52.63,1,0.0,1,4
3,112.75,1,0,0.0,0,2,1,4,2,0.0,5,1,0,0,285.33000000000004,2,6.0,7,1
5,492.14,1,4,712.16,2,4,6,0,0,0.0,5,0,0,0,749.5,10,5.0,6,2
6,655.95,3,3,545.72,5,1,0,0,1,0.0,0,1,0,0,713.76,9,1.0,1,2
1,111.35,4,0,0.0,1,0,0,0,0,3.3,3,2,3,0,329.78999999999996,1,11.3,0,3
4,476.05,1,1,233.72,2,2,2,4,1,0.0,2,3,0,2,526.14,5,5.0,7,1
2,149.25,1,0,0.0,0,0,0,0,0,2.7,0,0,0,0,149.25,0,2.7,0,4
3,152.93,2,0,0.0,2,0,2,0,4,0.0,3,1,0,0,152.93,2,4.0,6,5
6,305.97,6,2,193.49,0,0,3,0,0,0.0,3,3,1,1,395.11,2,7.0,3,0
7,730.39,1,3,398.19,2,2,1,0,1,0.0,2,1,0,1,807.73,7,3.0,2,2
2,124.5,4,0,0.0,0,1,1,0,2,0.0,0,0,0,0,341.74,1,0.0,3,4
